0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.428,1.01556,0.36889,0.30756,0.46711,0.46578,0.464,0.46711,0.86471,0.8,0.36471,0.76471,0.50588,0.5,0.5,0.50588,0.5335,0.5455,0.5,0.9155,0.4965,0.5015,0.52,0.4975,-0.555,-0.093,0.835,0.4,0.27647,0.41765,0.40588,0.5,0.5,0.5,0.5,0.63956,1.02089,0.26133,0.34844,0.46667,0.46622,0.464,0.46711,0.47059,0.46471,0.42941,0.5,0.50588,0.5,0.5,0.50588,0.4925,0.507,0.482,0.853,0.5,0.5,0.521,0.496,-0.506,-0.134,0.892
0.59822,0.98089,0.22667,0.34133,0.46667,0.46622,0.46356,0.46667,0.43529,0.45882,0.44118,0.4,0.50588,0.5,0.5,0.5,0.4875,0.4385,0.4465,0.6555,0.4965,0.5,0.522,0.5,-0.435,-0.145,0.921,0.25294,0.31765,0.55882,0.44706,0.5,0.5,0.5,0.5,0.46489,0.73733,0.18933,0.26667,0.46711,0.46622,0.46133,0.46711,0.24706,-0.17059,0.55882,0.43529,0.5,0.5,0.5,0.5,0.4805,0.493,0.49,0.659,0.4955,0.5,0.5315,0.496,-0.333,-0.104,0.893
0.332,0.60711,0.22,0.252,0.46711,0.46622,0.46178,0.46711,0.28235,0.35294,0.55294,0.43529,0.50588,0.5,0.5,0.5,0.482,0.515,0.4875,0.6,0.4965,0.4995,0.531,0.496,-0.341,-0.129,0.971,0.42353,0.56471,0.45294,0.69412,0.5,0.5,0.5,0.5,0.16178,0.52311,0.23956,0.252,0.46667,0.46667,0.46267,0.46711,0.42941,0.5,0.48235,0.55882,0.50588,0.5,0.5,0.5,0.4865,0.5235,0.48,0.756,0.5,0.4995,0.5265,0.497,-0.405,-0.186,0.925
0.12089,0.52222,0.224,0.29378,0.46711,0.46667,0.46267,0.46711,0.42941,0.5,0.45882,0.53529,0.51176,0.5,0.5,0.5,0.488,0.5605,0.4385,0.9725,0.4965,0.498,0.5265,0.497,-0.374,-0.187,0.948,0.5,0.79412,0.80588,0.67059,0.5,0.5,0.5,0.5,0.06711,0.56267,0.28489,0.29378,0.46622,0.46578,0.46267,0.46711,0.5,0.75294,0.79412,0.5,0.51176,0.5,0.5,0.50588,0.493,0.7065,0.504,0.9995,0.503,0.5015,0.5265,0.4975,-0.537,-0.173,0.924
0.06711,0.69422,0.43022,0.29378,0.46578,0.46533,0.46267,0.46711,0.5,0.85294,0.79412,0.5,0.5,0.5,0.5,0.50588,0.493,0.7235,0.552,0.9995,0.5055,0.504,0.5265,0.4975,-0.581,-0.165,0.856,0.90588,0.07059,0.30588,0.65882,0.5,0.5,0.5,0.5,0.11156,0.97778,0.54756,0.368,0.46667,0.46578,0.46222,0.46578,0.94118,0.27647,0.31765,0.54706,0.50588,0.5,0.5,0.5,0.584,0.428,0.5035,0.946,0.495,0.503,0.528,0.505,-0.444,-0.145,0.872
0.328,0.76178,0.44889,0.39911,0.46667,0.46622,0.45733,0.46622,0.95882,-0.09412,0.31765,0.61765,0.5,0.50588,0.5,0.51176,0.5625,0.454,0.501,0.969,0.5,0.5015,0.5505,0.5025,-0.55,-0.251,0.899,0.67647,0.77647,0.36471,0.26471,0.5,0.5,0.5,0.5,0.56978,0.45333,0.27333,0.29867,0.46222,0.468,0.46889,0.46622,0.52941,0.69412,0.36471,0.24706,0.5,0.5,0.5,0.5,0.69,0.568,0.623,0.571,0.505,0.49,0.4965,0.504,-0.443,-0.07,0.904
0.66089,0.608,0.20489,0.20089,0.46044,0.46844,0.46844,0.46622,0.69412,0.8,0.38824,0.35294,0.5,0.5,0.5,0.50588,0.659,0.5455,0.619,0.543,0.5055,0.49,0.497,0.504,-0.438,-0.082,0.928,0.47647,0.61176,0.68824,0.67647,0.5,0.5,0.5,0.5,0.78844,0.81911,0.152,0.09511,0.46,0.46844,0.46844,0.46622,0.50588,0.67059,0.57059,0.45882,0.5,0.5,0.5,0.50588,0.6015,0.5305,0.7875,0.5145,0.505,0.491,0.4985,0.5035,-0.515,-0.052,0.853
0.788,0.88933,0.20622,0.08267,0.45911,0.46844,0.46844,0.46667,0.5,0.61765,0.51176,0.48235,0.5,0.5,0.5,0.50588,0.5825,0.5215,0.963,0.504,0.5045,0.49,0.4985,0.5,-0.511,-0.023,0.896,0.1,0.44118,0.44118,0.72941,0.5,0.5,0.5,0.5,0.69244,0.96089,0.22667,0.06711,0.45956,0.46844,0.46844,0.46711,0.18824,0.50588,0.61176,0.48824,0.50588,0.5,0.5,0.5,0.509,0.507,0.8165,0.5035,0.5055,0.489,0.499,0.496,-0.423,-0.032,0.936
0.528,0.95333,0.24267,0.05422,0.45911,0.46711,0.46889,0.46711,0.15294,0.42941,0.51765,0.47059,0.50588,0.49412,0.5,0.5,0.4885,0.4895,0.5955,0.507,0.506,0.4935,0.497,0.496,-0.35,-0.059,0.985,0.4,0.26471,0.68235,0.54706,0.5,0.5,0.5,0.5,0.25956,0.85644,0.28667,0.04267,0.46578,0.46622,0.46844,0.46711,0.36471,0.30588,0.64706,0.5,0.5,0.5,0.5,0.51176,0.4925,0.472,0.506,0.4995,0.5055,0.5,0.498,0.496,-0.335,-0.083,0.984
0.22133,0.74489,0.35378,0.052,0.46622,0.46622,0.46756,0.46711,0.38824,0.28235,0.62353,0.54118,0.50588,0.5,0.5,0.5,0.4855,0.4655,0.6255,0.4905,0.505,0.5,0.5015,0.494,-0.394,0.037,0.958,0.52353,0.22353,0.41176,0.68235,0.5,0.5,0.5,0.5,0.15689,0.52044,0.43956,0.10978,0.46622,0.46711,0.46844,0.464,0.49412,0.24118,0.49412,0.57647,0.5,0.5,0.5,0.5,0.4935,0.4585,0.596,0.4805,0.5035,0.4955,0.498,0.506,-0.352,0.096,0.963
0.16311,0.37511,0.40711,0.15911,0.46711,0.46711,0.46844,0.464,0.51176,0.22941,0.43529,0.6,0.5,0.5,0.5,0.5,0.506,0.4615,0.5345,0.474,0.4965,0.4955,0.498,0.506,-0.289,0.099,0.984,0.72941,0.82941,0.62941,0.45882,0.5,0.5,0.5,0.5,0.20489,0.27022,0.37778,0.20311,0.46578,0.46711,0.46844,0.46578,0.51176,0.64706,0.59412,0.5,0.5,0.5,0.5,0.50588,0.5585,0.512,0.6305,0.499,0.505,0.4955,0.498,0.506,-0.419,0.032,0.952
0.22756,0.41733,0.41289,0.20222,0.46578,0.46711,0.46844,0.46578,0.5,0.81176,0.5,0.49412,0.50588,0.5,0.5,0.50588,0.716,0.521,0.776,0.5005,0.5045,0.4955,0.4975,0.5055,-0.482,0.134,0.908,0.52941,0.28235,0.51176,0.44118,0.5,0.5,0.5,0.5,0.26578,0.57556,0.45289,0.17022,0.46622,0.46711,0.46844,0.46578,0.50588,0.34706,0.5,0.5,0.50588,0.5,0.5,0.50588,0.849,0.49,0.9705,0.5005,0.5035,0.4955,0.498,0.506,-0.473,0.046,0.921
0.26578,0.47556,0.45333,0.17511,0.46622,0.46711,0.46756,0.46622,0.50588,0.29412,0.5,0.52941,0.50588,0.5,0.5,0.50588,0.8405,0.4845,0.9975,0.4955,0.5015,0.4955,0.501,0.504,-0.456,0.044,0.921,0.84706,0.48824,0.31765,0.78824,0.5,0.5,0.5,0.5,0.26533,0.33867,0.45333,0.228,0.46622,0.46711,0.46756,0.46578,0.50588,0.47647,0.5,0.54118,0.50588,0.5,0.5,0.5,0.8415,0.489,0.715,0.4865,0.5025,0.496,0.5005,0.504,-0.504,0.099,0.933
0.34044,0.31733,0.37111,0.23644,0.46622,0.46711,0.46756,0.46711,0.94118,0.48235,0.31765,0.51765,0.49412,0.5,0.5,0.49412,0.7515,0.493,0.6585,0.496,0.503,0.496,0.5015,0.496,-0.464,0.051,0.936,0.21765,0.74118,0.73529,0.75294,0.5,0.5,0.5,0.5,0.56756,0.36267,0.288,0.24133,0.46667,0.46667,0.468,0.46711,0.49412,0.72941,0.64706,0.5,0.50588,0.5,0.5,0.5,0.5475,0.5205,0.9085,0.5,0.5,0.4965,0.501,0.496,-0.491,0.018,0.917
0.43378,0.47378,0.38267,0.22267,0.46667,0.46667,0.46844,0.46711,0.14118,0.70588,0.64706,0.44118,0.50588,0.5,0.5,0.50588,0.554,0.5325,0.953,0.514,0.5,0.496,0.498,0.496,-0.52,0.067,0.903,0.80588,0.75294,0.25294,0.75882,0.5,0.5,0.5,0.5,0.26044,0.68356,0.46178,0.13556,0.46667,0.46711,0.46844,0.46711,0.50588,0.75882,0.27647,0.38824,0.50588,0.5,0.5,0.50588,0.786,0.5505,0.6585,0.5295,0.5,0.4955,0.4975,0.496,-0.5,0.012,0.904
0.41289,0.81111,0.33511,0.07733,0.46667,0.46711,0.468,0.46756,0.97059,0.79412,0.24118,0.38824,0.50588,0.5,0.5,0.5,0.713,0.5515,0.6585,0.531,0.5,0.4955,0.4995,0.494,-0.44,0.028,0.93,0.13529,0.52941,0.57059,0.63529,0.5,0.5,0.5,0.5,0.62667,1.0,0.21689,0.03111,0.46711,0.46622,0.46844,0.46756,0.28235,0.54706,0.60588,0.49412,0.5,0.5,0.5,0.50588,0.4945,0.521,0.6415,0.5015,0.496,0.499,0.498,0.496,-0.39,0.017,0.963
0.464,1.01111,0.27067,0.02756,0.46711,0.46667,0.46844,0.46756,0.17059,0.52353,0.59412,0.5,0.5,0.5,0.5,0.51176,0.4895,0.525,0.555,0.5005,0.496,0.4985,0.497,0.494,-0.364,0.004,0.96,0.40588,0.11765,0.47059,0.88824,0.5,0.5,0.5,0.5,0.22178,0.97022,0.31822,0.02489,0.46667,0.46622,0.46844,0.46711,0.41176,0.18235,0.47647,0.5,0.5,0.5,0.5,0.5,0.4915,0.471,0.4785,0.5,0.5,0.499,0.498,0.496,-0.306,0.016,0.992
0.49467,0.48267,0.47111,0.47867,0.46844,0.49867,0.488,0.46756,0.50588,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4935,0.4935,0.5,0.4965,0.503,0.5015,0.501,0.5,0.035,0.058,1.013,0.76471,0.25882,0.48235,0.57647,0.5,0.5,0.5,0.5,0.56489,0.43111,0.46356,0.50711,0.46978,0.49867,0.48667,0.46711,0.74706,0.26471,0.48235,0.56471,0.51176,0.5,0.5,0.51176,0.5115,0.474,0.505,0.491,0.4945,0.5025,0.5065,0.5035,0.062,-0.034,1.105
0.69244,0.288,0.45422,0.54711,0.46933,0.49867,0.48889,0.468,0.72353,0.22941,0.47647,0.57647,0.5,0.5,0.50588,0.5,0.5185,0.4885,0.508,0.4755,0.497,0.502,0.497,0.4965,-0.119,-0.032,1.011,0.15294,0.43529,0.39412,0.35294,0.5,0.5,0.5,0.5,0.816,0.11156,0.40756,0.54489,0.47022,0.50622,0.48933,0.46711,0.27059,0.43529,0.42353,0.33529,0.50588,0.50588,0.49412,0.5,0.4295,0.494,0.501,0.466,0.495,0.4675,0.4945,0.5035,-0.04,0.079,1.055
0.70622,0.08178,0.36044,0.46844,0.46756,0.51289,0.48844,0.46756,0.24118,0.45294,0.43529,0.35882,0.5,0.5,0.5,0.50588,0.3295,0.493,0.4775,0.478,0.5045,0.4345,0.4975,0.501,0.229,0.186,0.934,0.83529,0.81765,0.72353,0.42941,0.5,0.5,0.5,0.5,0.444,0.12889,0.33378,0.35778,0.44533,0.51244,0.488,0.468,0.50588,0.81765,0.60588,0.4,0.5,0.5,0.5,0.50588,0.555,0.512,0.6565,0.4745,0.5125,0.4365,0.5,0.4965,-0.267,0.052,0.986
0.53778,0.29067,0.416,0.32711,0.46044,0.51244,0.488,0.46711,0.88824,0.84118,0.67059,0.42941,0.64118,0.5,0.5,0.50588,0.6115,0.512,0.812,0.4485,0.504,0.4365,0.5,0.5035,-0.284,-0.032,0.898,0.33529,0.47059,0.26471,0.54706,0.5,0.5,0.5,0.5,0.83378,0.49333,0.56267,0.28933,0.49111,0.51289,0.48889,0.46667,0.50588,0.49412,0.38824,0.52941,0.50588,0.5,0.5,0.49412,0.457,0.493,0.3755,0.503,0.487,0.435,0.496,0.5055,-0.179,0.064,0.989
0.83422,0.46978,0.43733,0.30044,0.49067,0.51556,0.48889,0.46667,0.5,0.48235,0.24118,0.51765,0.5,0.52941,0.5,0.5,0.3275,0.5055,0.398,0.5635,0.4875,0.4235,0.496,0.5055,-0.045,0.103,1.006,0.12941,0.70588,0.36471,0.33529,0.5,0.5,0.5,0.5,0.73956,0.44444,0.26844,0.27733,0.456,0.516,0.48933,0.46667,0.50588,0.64118,0.38235,0.35294,0.45882,0.5,0.5,0.5,0.14,0.579,0.3225,0.532,0.5065,0.42,0.4935,0.5055,0.166,0.097,1.02
0.73911,0.55822,0.18889,0.19956,0.44267,0.512,0.48711,0.46889,0.50588,0.77647,0.29412,0.38235,0.44706,0.41176,0.5,0.50588,0.147,0.547,0.3715,0.5075,0.515,0.439,0.503,0.494,0.052,-0.034,1.021,0.28235,0.49412,0.52353,0.65294,0.5,0.5,0.5,0.5,0.29956,0.71422,0.09467,0.11022,0.46933,0.49956,0.48889,0.46533,0.27647,0.50588,0.5,0.58235,0.5,0.5,0.5,0.50588,0.4795,0.5225,0.479,0.715,0.497,0.498,0.4955,0.505,-0.142,-0.174,0.994
0.18622,0.71333,0.10356,0.16044,0.46933,0.49956,0.48844,0.46578,0.25882,0.5,0.51176,0.64118,0.49412,0.5,0.5,0.50588,0.4815,0.5215,0.493,0.8495,0.497,0.498,0.4965,0.5045,-0.208,-0.193,1.003,0.60588,0.45882,0.8,0.54706,0.5,0.5,0.5,0.5,0.06622,0.70311,0.21422,0.208,0.46844,0.49867,0.48844,0.46622,0.59412,0.49412,0.77647,0.5,0.52353,0.5,0.5,0.50588,0.506,0.513,0.5095,0.9815,0.5025,0.5015,0.4975,0.5045,-0.325,-0.192,0.981
0.12,0.68933,0.34844,0.23956,0.46844,0.49867,0.48844,0.46622,0.60588,0.43529,0.77059,0.55882,0.50588,0.5,0.5,0.50588,0.506,0.511,0.594,0.9375,0.5025,0.502,0.4975,0.505,-0.426,-0.026,0.952,0.51765,0.15294,0.44706,0.36471,0.5,0.5,0.5,0.5,0.16311,0.57511,0.49778,0.296,0.46978,0.5,0.48889,0.46711,0.50588,0.22941,0.5,0.5,0.50588,0.5,0.5,0.51176,0.519,0.4885,0.6485,0.594,0.495,0.4945,0.497,0.5035,-0.435,-0.003,0.95
0.16311,0.40578,0.48533,0.24711,0.46933,0.50178,0.488,0.46667,0.50588,0.16471,0.5,0.37647,0.5,0.51176,0.5,0.50588,0.527,0.485,0.58,0.4925,0.497,0.488,0.4995,0.5035,-0.326,0.043,0.983,0.65294,0.77059,0.6,0.74706,0.5,0.5,0.5,0.5,0.17733,0.25956,0.45644,0.25022,0.46844,0.50356,0.48844,0.468,0.50588,0.77647,0.5,0.68824,0.49412,0.5,0.5,0.5,0.602,0.5105,0.724,0.502,0.502,0.479,0.4985,0.4965,-0.453,0.013,0.963
0.19022,0.34978,0.48533,0.33822,0.46844,0.50356,0.48844,0.46844,0.50588,0.58824,0.63529,0.69412,0.5,0.5,0.5,0.50588,0.7105,0.5765,0.8295,0.6705,0.5,0.479,0.4975,0.4955,-0.502,-0.055,0.882,0.87647,0.46471,0.27059,0.37059,0.5,0.5,0.5,0.5,0.19156,0.38222,0.51689,0.41867,0.47111,0.50311,0.48844,0.46889,0.5,0.5,0.27647,0.5,0.50588,0.5,0.5,0.50588,0.843,0.747,0.5995,0.766,0.495,0.481,0.4975,0.495,-0.45,-0.119,0.997
0.37778,0.39289,0.38978,0.38444,0.47111,0.50311,0.48844,0.46844,0.95294,0.62353,0.24706,0.38235,0.50588,0.5,0.5,0.50588,0.738,0.6775,0.647,0.612,0.4955,0.481,0.497,0.4945,-0.461,-0.092,0.876,0.57059,0.76471,0.46471,0.36471,0.5,0.5,0.5,0.5,0.66311,0.52267,0.24711,0.27067,0.47067,0.50311,0.48889,0.468,0.5,0.77059,0.41765,0.37059,0.49412,0.5,0.5,0.5,0.687,0.585,0.622,0.57,0.495,0.481,0.4955,0.4965,-0.498,-0.065,0.892
0.70044,0.66667,0.22889,0.20489,0.46978,0.50356,0.48889,0.468,0.50588,0.79412,0.48235,0.38235,0.5,0.5,0.5,0.5,0.6825,0.5715,0.6235,0.554,0.495,0.481,0.4955,0.4965,-0.407,-0.112,0.983,0.3,-0.02353,0.51176,0.48235,0.5,0.5,0.5,0.5,0.78533,0.76356,0.20978,0.12933,0.46044,0.50489,0.48756,0.46667,0.31176,0.02353,0.5,0.49412,0.5,0.5,0.5,0.5,0.517,0.4715,0.633,0.499,0.505,0.4725,0.5015,0.504,-0.429,-0.05,0.968
0.69378,0.50311,0.21067,0.128,0.45911,0.50489,0.48756,0.46711,0.35882,0.00588,0.50588,0.5,0.5,0.5,0.5,0.50588,0.508,0.4655,0.659,0.466,0.5055,0.473,0.5005,0.5035,-0.374,-0.021,0.971,0.6,0.67647,0.62353,0.52353,0.5,0.5,0.5,0.5,0.59156,0.19644,0.22978,0.12089,0.45911,0.50444,0.48756,0.46711,0.5,0.66471,0.58235,0.5,0.5,0.5,0.5,0.51176,0.5365,0.508,0.794,0.486,0.505,0.475,0.5015,0.5035,-0.408,-0.035,0.947
0.59067,0.288,0.26444,0.13244,0.45867,0.50444,0.48756,0.46711,0.49412,0.68235,0.5,0.52941,0.5,0.5,0.5,0.5,0.602,0.508,0.9275,0.4905,0.5045,0.475,0.501,0.5035,-0.445,0.019,0.933,0.28824,0.58235,0.6,0.5,0.5,0.5,0.5,0.5,0.59067,0.42889,0.28,0.14533,0.45911,0.50444,0.48756,0.46711,0.5,0.58824,0.5,0.5,0.50588,0.5,0.5,0.49412,0.5525,0.5055,0.9995,0.494,0.5045,0.475,0.5015,0.5055,-0.471,0.008,0.947
0.52356,0.47556,0.30889,0.14578,0.45911,0.50444,0.488,0.46756,0.21176,0.60588,0.5,0.5,0.50588,0.5,0.50588,0.51765,0.5225,0.506,0.964,0.492,0.505,0.475,0.5,0.4995,-0.435,0.041,0.941,0.43529,0.57059,0.7,0.77647,0.5,0.5,0.5,0.5,0.36978,0.52889,0.37022,0.22,0.45911,0.50444,0.488,0.46889,0.5,0.5,0.57059,0.68235,0.50588,0.5,0.5,0.50588,0.528,0.513,0.993,0.5765,0.5045,0.475,0.499,0.495,-0.484,-0.018,0.926
0.332,0.52756,0.42622,0.30667,0.46133,0.50444,0.48756,0.46978,0.50588,0.5,0.65294,0.66471,0.50588,0.5,0.5,0.5,0.532,0.547,0.967,0.834,0.504,0.475,0.5005,0.4955,-0.608,-0.108,0.859,0.88235,0.56471,0.31176,0.61765,0.5,0.5,0.5,0.5,0.34489,0.52711,0.54578,0.48089,0.46267,0.49733,0.48222,0.46933,0.90588,0.50588,0.34706,0.53529,0.50588,0.5,0.5,0.5,0.642,0.6415,0.6165,0.9695,0.5045,0.51,0.526,0.4955,-0.561,-0.119,0.852
0.55111,0.52711,0.44844,0.48178,0.46267,0.49733,0.48222,0.46933,0.95294,0.50588,0.34118,0.5,0.50588,0.5,0.5,0.5,0.6205,0.7,0.623,0.9995,0.505,0.509,0.526,0.4955,-0.528,-0.106,0.856,0.35882,0.51176,0.34706,0.26471,0.5,0.5,0.5,0.5,0.83556,0.53556,0.30933,0.46667,0.46489,0.49911,0.48178,0.46933,0.50588,0.5,0.37647,0.3,0.51176,0.5,0.5,0.50588,0.502,0.7685,0.501,0.701,0.505,0.5005,0.5285,0.4945,-0.495,-0.153,0.921
0.80889,0.58622,0.22756,0.35778,0.46578,0.5,0.48267,0.46889,0.48235,0.54706,0.34706,0.31176,0.50588,0.5,0.5,0.5,0.4695,0.6755,0.5,0.6485,0.505,0.496,0.5245,0.4945,-0.38,-0.136,0.942,0.52353,0.32941,0.77647,0.52353,0.5,0.5,0.5,0.5,0.68978,0.62311,0.192,0.23156,0.46311,0.50044,0.48933,0.46622,0.45882,0.50588,0.68235,0.5,0.49412,0.5,0.5,0.5,0.508,0.5265,0.7025,0.6185,0.5045,0.4945,0.4925,0.5055,-0.521,-0.056,0.898
0.66889,0.58178,0.27822,0.24533,0.46267,0.5,0.48889,0.46622,0.41765,0.34118,0.57059,0.56471,0.50588,0.5,0.5,0.50588,0.539,0.4945,0.9405,0.612,0.504,0.4965,0.494,0.505,-0.487,-0.026,0.912,0.69412,0.34118,0.41176,0.51765,0.5,0.5,0.5,0.5,0.66178,0.43822,0.27867,0.28133,0.46267,0.5,0.488,0.46711,0.5,0.34706,0.5,0.54118,0.50588,0.5,0.5,0.50588,0.6765,0.493,0.862,0.535,0.504,0.496,0.498,0.5035,-0.57,-0.026,0.897
0.68711,0.36,0.26578,0.29778,0.46311,0.5,0.488,0.46756,0.91765,0.35294,0.28235,0.50588,0.5,0.5,0.5,0.50588,0.767,0.4915,0.701,0.4995,0.5045,0.496,0.4985,0.5,-0.543,-0.032,0.938,0.29412,0.9,0.5,0.57059,0.5,0.5,0.5,0.5,0.82,0.34844,0.21733,0.31689,0.46311,0.5,0.488,0.46889,0.50588,0.81176,0.5,0.5,0.50588,0.5,0.5,0.50588,0.601,0.5435,0.688,0.567,0.5045,0.4965,0.499,0.4945,-0.506,-0.032,0.895
0.79733,0.46756,0.21867,0.31511,0.46356,0.5,0.488,0.46889,0.35882,0.62941,0.50588,0.49412,0.50588,0.5,0.5,0.50588,0.5135,0.676,0.6825,0.747,0.505,0.4965,0.499,0.4955,-0.52,-0.089,0.877,0.27647,0.52941,0.69412,0.64706,0.5,0.5,0.5,0.5,0.63911,0.56044,0.27644,0.31689,0.46489,0.49956,0.48844,0.46889,0.27647,0.50588,0.65294,0.51176,0.51176,0.5,0.50588,0.5,0.493,0.847,0.7155,0.996,0.5045,0.498,0.498,0.496,-0.573,-0.071,0.897
0.50578,0.56044,0.356,0.33644,0.46489,0.49956,0.48844,0.46933,0.21765,0.50588,0.7,0.53529,0.50588,0.5,0.5,0.5,0.506,0.8395,0.804,0.9815,0.5045,0.498,0.4965,0.496,-0.538,-0.091,0.799,0.73529,0.18235,0.33529,0.42941,0.5,0.5,0.5,0.5,0.35289,0.58578,0.45333,0.35111,0.46533,0.49956,0.48844,0.46889,0.50588,0.50588,0.48824,0.5,0.50588,0.5,0.5,0.5,0.645,0.5655,0.6355,0.8895,0.505,0.498,0.4965,0.495,-0.494,-0.098,0.85
0.47111,0.49378,0.36578,0.35244,0.46533,0.49956,0.48889,0.46844,0.74706,0.24706,0.32941,0.5,0.50588,0.5,0.5,0.5,0.627,0.509,0.643,0.7125,0.505,0.498,0.4955,0.4945,-0.499,-0.053,0.895,0.58824,0.37059,0.61765,0.65882,0.5,0.5,0.5,0.5,0.63111,0.28578,0.27022,0.38533,0.46489,0.5,0.488,0.46844,0.5,0.42941,0.5,0.60588,0.5,0.5,0.5,0.5,0.652,0.494,0.821,0.6085,0.504,0.4965,0.499,0.4945,-0.52,-0.041,0.89
0.652,0.232,0.29511,0.45511,0.46489,0.5,0.48711,0.46844,0.50588,0.37647,0.64706,0.65882,0.5,0.5,0.5,0.50588,0.689,0.492,0.9695,0.6625,0.5035,0.4965,0.5015,0.4945,-0.553,-0.088,0.885,0.37647,1.08824,0.61176,0.18824,0.5,0.5,0.5,0.5,0.70533,0.20622,0.32178,0.46222,0.46578,0.5,0.48711,0.46889,0.5,1.08824,0.5,0.19412,0.51176,0.5,0.5,0.51176,0.5935,0.6535,0.9985,0.5235,0.504,0.4965,0.502,0.4945,-0.729,0.037,0.585
0.69689,0.51689,0.32178,0.30222,0.46667,0.5,0.488,0.46844,0.41176,1.15294,0.5,0.21176,0.50588,0.5,0.5,0.5,0.53,0.622,0.9995,0.561,0.504,0.4965,0.499,0.4945,-0.529,-0.074,0.878,0.2,0.07647,0.55882,0.51765,0.5,0.5,0.5,0.5,0.54711,0.88044,0.33111,0.13333,0.46667,0.5,0.488,0.468,0.21765,0.18235,0.61765,0.5,0.50588,0.5,0.5,0.5,0.509,0.4775,0.9845,0.5335,0.504,0.4965,0.498,0.4965,-0.451,-0.027,0.935
0.37733,0.66933,0.37289,0.14978,0.46711,0.5,0.488,0.46711,0.22353,0.07647,0.61765,0.55294,0.50588,0.5,0.5,0.48235,0.519,0.4775,0.917,0.505,0.5045,0.4965,0.498,0.5055,-0.4,-0.014,0.971,0.62353,0.67059,0.56471,0.47059,0.5,0.5,0.5,0.5,0.22,0.43822,0.43644,0.16133,0.46622,0.5,0.488,0.46667,0.50588,0.65294,0.50588,0.5,0.50588,0.5,0.5,0.5,0.5675,0.507,0.8795,0.4475,0.505,0.4965,0.498,0.5055,-0.391,0.01,0.962
0.27111,0.51244,0.34178,0.13511,0.46667,0.5,0.48844,0.46667,0.77059,0.65294,0.33529,0.44706,0.50588,0.5,0.5,0.5,0.565,0.515,0.554,0.4955,0.505,0.4965,0.4975,0.506,-0.321,0.006,0.987,0.4,0.56471,0.44706,0.74118,0.5,0.5,0.5,0.5,0.37378,0.61022,0.27111,0.16,0.46622,0.49956,0.488,-0.44444,0.50588,0.5,0.5,0.62353,0.51176,0.5,0.5,0.5,0.506,0.5375,0.5015,0.678,0.505,0.4985,0.5,0.5,-0.222,-0.074,1.067
0.46756,0.47333,0.46622,0.47556,0.46489,0.48356,0.46933,0.46622,0.50588,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4955,0.495,0.4975,0.498,0.5,0.5,0.5,0.5,0.031,0.004,1.03,0.35294,0.27647,0.53529,0.36471,0.5,0.5,0.5,0.5,0.424,0.42711,0.47733,0.44311,0.46489,0.484,0.46889,0.46667,0.31176,0.30588,0.51176,0.38235,0.50588,0.5,0.5,0.5,0.492,0.4765,0.502,0.437,0.4965,0.4975,0.5015,0.4965,0.143,0.081,1.041
0.33156,0.31067,0.47911,0.36756,0.46356,0.49156,0.46933,0.46578,0.33529,0.24706,0.5,0.33529,0.5,0.5,0.5,0.49412,0.507,0.4795,0.5755,0.4665,0.5055,0.4625,0.498,0.5035,-0.005,0.004,1.057,0.44118,0.51765,0.34118,0.62941,0.5,0.5,0.5,0.5,0.20356,0.16622,0.46489,0.32533,0.44978,0.49422,0.46933,0.46622,0.5,0.5,0.37059,0.61765,0.48235,0.5,0.50588,0.50588,0.518,0.492,0.4925,0.5,0.5095,0.448,0.5,0.5,0.149,0.066,1.034
0.18711,0.15911,0.37911,0.37911,0.44844,0.49156,0.46933,0.46622,0.40588,0.49412,0.34118,0.55882,0.50588,0.48235,0.49412,0.50588,0.5115,0.507,0.4995,0.549,0.5095,0.4605,0.498,0.5,-0.283,-0.156,1.182,0.70588,0.50588,0.42353,0.52941,0.5,0.5,0.5,0.5,0.23289,0.14533,0.26133,0.43644,0.46444,0.48356,0.468,0.46622,0.67647,0.51176,0.42941,0.50588,0.50588,0.5,0.5,0.50588,0.51,0.521,0.4995,0.69,0.506,0.5,0.506,0.5,-0.174,-0.217,0.994
0.32,0.14533,0.22356,0.44533,0.464,0.48311,0.468,0.46622,0.68824,0.5,0.42941,0.52941,0.5,0.5,0.5,0.50588,0.5205,0.5235,0.4995,0.7215,0.506,0.5015,0.506,0.5,-0.188,-0.215,1.0,0.72941,0.88235,0.8,0.32353,0.5,0.5,0.5,0.5,0.47156,0.17511,0.24133,0.43378,0.464,0.48311,0.47022,0.46622,0.5,0.76471,0.7,0.32941,0.5,0.5,0.5,0.50588,0.5935,0.694,0.6745,0.578,0.505,0.5015,0.4955,0.5,-0.499,-0.135,0.833
